station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
BRAN,20160701T000000,73.2,73.2,44,2.4,3.4,344,118,989.81,0.0,0.0,0.0,75.8,70.9,67.7
BRAN,20160701T000500,72.5,72.9,47,2.8,3.8,329,104,989.82,0.0,0.0,0.0,75.7,71.1,67.7
BRAN,20160701T001000,71.8,72.6,48,3.2,4.5,325,90,989.84,0.0,0.0,0.0,75.6,71.0,67.7
BRAN,20160701T001500,71.0,72.0,49,3.1,5.2,310,76,989.91,0.0,0.0,0.0,75.5,71.1,67.7
BRAN,20160701T002000,70.1,71.3,51,3.6,4.9,298,62,989.95,0.0,0.0,0.0,75.3,71.1,67.7
BRAN,20160701T002500,69.7,70.8,51,2.5,3.9,282,50,989.97,0.0,0.0,0.0,75.0,70.9,67.7
BRAN,20160701T003000,69.1,70.4,52,2.1,4.5,287,39,989.96,0.0,0.0,0.0,74.9,71.1,67.8
BRAN,20160701T003500,,,,,,,,,,,,,,
BRAN,20160701T004000,65.1,69.7,61,2.1,3.1,282,23,989.93,,0.0,0.0,74.6,71.0,67.7
BRAN,20160701T004500,,,,,,,,,,,,,,
BRAN,20160701T005000,63.4,68.9,68,2.3,3.0,263,9,989.95,,0.0,0.0,74.5,71.0,67.7
BRAN,20160701T005500,63.1,68.4,69,2.1,2.6,261,7,989.91,0.0,0.0,0.0,74.3,71.1,67.8
BRAN,20160701T010000,61.9,67.9,73,1.9,2.6,272,5,989.88,0.0,0.0,0.0,74.0,71.1,67.7
BRAN,20160701T010500,61.9,66.5,73,1.5,1.8,273,3,989.86,0.0,0.0,0.0,73.9,71.0,67.8
BRAN,20160701T011000,61.6,66.3,73,2.0,2.6,272,1,989.83,0.0,0.0,0.0,73.7,71.1,67.7
BRAN,20160701T011500,60.9,65.1,75,0.4,1.9,269,1,989.86,0.0,0.0,0.0,73.4,71.0,67.7
BRAN,20160701T012000,61.3,64.6,75,0.0,0.0,0,0,989.94,0.0,0.0,0.0,73.3,71.1,67.7
BRAN,20160701T012500,60.0,64.4,79,1.2,2.7,164,0,989.97,0.0,0.0,0.0,73.0,71.1,67.7
BRAN,20160701T013000,59.5,64.0,81,1.5,2.5,144,0,989.98,0.0,0.0,0.0,73.0,71.0,67.7
BRAN,20160701T013500,59.2,64.0,82,1.4,2.0,146,0,989.98,0.0,0.0,0.0,72.8,71.0,67.7
BRAN,20160701T014000,58.6,63.9,84,1.8,2.1,152,0,989.98,0.0,0.0,0.0,72.7,71.0,67.7
BRAN,20160701T014500,58.3,63.3,83,2.1,2.7,107,0,989.96,0.0,0.0,0.0,72.4,71.1,67.8
BRAN,20160701T015000,58.3,62.6,84,0.3,2.1,104,0,989.97,0.0,0.0,0.0,72.3,71.2,67.8
BRAN,20160701T015500,58.9,62.8,86,1.7,2.3,167,0,990.01,0.0,0.0,0.0,72.3,71.2,67.9
BRAN,20160701T020000,59.3,62.6,86,1.1,1.6,139,0,989.98,0.0,0.0,0.0,71.8,71.1,67.7
BRAN,20160701T020500,57.0,62.3,86,1.2,1.7,115,0,990.0,0.0,0.0,0.0,71.7,71.1,67.8
BRAN,20160701T021000,56.8,61.9,87,0.9,2.0,146,0,990.0,0.0,0.0,0.0,71.4,71.1,67.8
BRAN,20160701T021500,56.6,61.5,86,1.4,2.0,118,0,989.92,0.0,0.0,0.0,71.4,71.1,68.0
BRAN,20160701T022000,57.4,61.2,87,1.6,2.2,147,0,989.86,0.0,0.0,0.0,71.4,71.1,67.9
BRAN,20160701T022500,56.7,60.6,87,2.4,3.4,103,0,989.79,0.0,0.0,0.0,71.3,70.9,67.9
BRAN,20160701T023000,57.2,59.9,89,1.0,3.0,125,0,989.76,0.0,0.0,0.0,71.1,71.0,67.9
BRAN,20160701T023500,56.9,59.8,90,1.3,2.0,146,0,989.72,0.0,0.0,0.0,70.8,71.0,68.0
BRAN,20160701T024000,56.0,60.4,90,0.9,1.2,148,0,989.66,0.0,0.0,0.0,70.7,70.9,67.8
BRAN,20160701T024500,56.3,60.0,91,0.3,1.7,149,0,989.59,0.0,0.0,0.0,70.7,71.0,67.9
BRAN,20160701T025000,57.0,59.6,91,0.7,1.7,149,0,989.55,0.0,0.0,0.0,70.5,71.0,67.9
BRAN,20160701T025500,56.9,60.0,91,1.4,4.7,137,0,989.45,0.0,0.0,0.0,70.3,70.9,67.8
BRAN,20160701T030000,55.9,61.0,89,3.8,5.3,129,0,989.39,0.0,0.0,0.0,70.1,71.0,67.9
BRAN,20160701T030500,55.5,59.8,91,1.8,2.8,124,0,989.47,0.0,0.0,0.0,70.0,71.0,67.9
BRAN,20160701T031000,56.4,59.6,92,1.8,2.9,157,0,989.49,0.0,0.0,0.0,70.0,71.0,68.0
BRAN,20160701T031500,57.1,60.8,91,3.0,4.7,149,0,989.49,0.0,0.0,0.0,69.9,70.9,67.9
BRAN,20160701T032000,57.2,60.4,88,1.1,3.1,136,0,989.49,0.0,0.0,0.0,69.7,71.0,68.0
BRAN,20160701T032500,56.2,59.8,88,1.7,3.0,293,0,989.56,0.0,0.0,0.0,69.6,70.9,67.9
BRAN,20160701T033000,55.3,59.7,90,0.2,1.7,253,0,989.56,0.0,0.0,0.0,69.4,70.9,68.0
BRAN,20160701T033500,55.2,58.4,91,0.2,1.8,131,0,989.57,0.0,0.0,0.0,69.3,70.9,67.9
BRAN,20160701T034000,55.4,59.6,91,3.3,5.3,142,0,989.5,0.0,0.0,0.0,69.2,70.9,68.0
BRAN,20160701T034500,55.8,60.3,89,4.1,5.5,142,0,989.48,0.0,0.0,0.0,69.2,70.9,68.0
BRAN,20160701T035000,56.4,60.5,88,3.9,5.2,141,0,989.41,0.0,0.0,0.0,69.0,70.8,67.9
BRAN,20160701T035500,56.6,60.5,87,3.4,4.7,140,0,989.37,0.0,0.0,0.0,68.9,70.8,68.0
BRAN,20160701T040000,56.5,60.6,88,2.5,3.8,139,0,989.37,0.0,0.0,0.0,68.8,70.8,68.0
BRAN,20160701T040500,55.4,60.5,88,3.1,3.7,156,0,989.38,0.0,0.0,0.0,68.6,70.7,68.0
BRAN,20160701T041000,55.6,60.5,87,2.9,3.8,147,0,989.34,0.0,0.0,0.0,68.5,70.6,68.0
BRAN,20160701T041500,56.0,60.2,87,2.7,3.7,150,0,989.33,0.0,0.0,0.0,68.5,70.6,68.0
BRAN,20160701T042000,56.1,60.4,86,3.4,4.4,137,0,989.3,0.0,0.0,0.0,68.5,70.5,68.0
BRAN,20160701T042500,56.2,60.4,88,3.1,4.2,130,0,989.3,0.0,0.0,0.0,68.5,70.6,68.0
BRAN,20160701T043000,56.5,59.8,87,2.8,4.2,127,0,989.31,0.0,0.0,0.0,68.4,70.5,68.1
BRAN,20160701T043500,56.6,59.5,86,2.9,4.2,123,0,989.24,0.0,0.0,0.0,68.2,70.6,68.1
BRAN,20160701T044000,56.5,59.5,85,2.9,4.5,125,0,989.18,0.0,0.0,0.0,68.1,70.5,68.1
BRAN,20160701T044500,57.2,59.6,84,3.4,6.3,131,0,989.08,0.0,0.0,0.0,67.9,70.5,68.1
BRAN,20160701T045000,57.7,59.7,81,3.3,5.3,128,0,989.06,0.0,0.0,0.0,67.8,70.5,68.1
BRAN,20160701T045500,57.6,59.9,81,4.9,6.9,129,0,989.05,0.0,0.0,0.0,67.8,70.6,68.1
BRAN,20160701T050000,57.9,60.0,80,4.3,6.3,132,0,988.98,0.0,0.0,0.0,67.8,70.4,68.1
BRAN,20160701T050500,57.7,59.9,80,3.3,5.4,142,0,988.96,0.0,0.0,0.0,67.8,70.4,68.1
BRAN,20160701T051000,57.4,59.6,80,3.0,6.1,133,0,988.9,0.0,0.0,0.0,67.6,70.5,68.0
BRAN,20160701T051500,57.4,59.6,79,2.8,4.6,136,0,988.86,0.0,0.0,0.0,67.5,70.3,68.1
BRAN,20160701T052000,57.6,59.5,79,3.0,6.1,132,0,988.8,0.0,0.0,0.0,67.5,70.3,68.2
BRAN,20160701T052500,57.3,59.4,79,2.9,6.1,141,0,988.71,0.0,0.0,0.0,67.4,70.3,68.2
BRAN,20160701T053000,57.1,59.4,80,2.8,4.9,145,0,988.69,0.0,0.0,0.0,67.2,70.3,68.0
BRAN,20160701T053500,57.2,59.6,81,3.1,4.2,148,0,988.65,0.0,0.0,0.0,67.1,70.3,68.0
BRAN,20160701T054000,57.4,59.7,81,3.4,5.5,149,0,988.63,0.0,0.0,0.0,67.1,70.2,68.2
BRAN,20160701T054500,57.5,59.7,80,3.4,5.0,147,0,988.56,0.0,0.0,0.0,67.1,70.2,68.2
BRAN,20160701T055000,57.2,59.7,80,3.5,5.2,147,0,988.52,0.0,0.0,0.0,67.1,70.2,68.1
BRAN,20160701T055500,57.3,59.6,80,4.1,5.5,151,0,988.48,0.0,0.0,0.0,67.0,70.1,68.1
BRAN,20160701T060000,57.5,59.5,79,4.3,6.1,148,0,988.38,0.0,0.0,0.0,66.8,70.1,68.1
BRAN,20160701T060500,57.4,59.5,78,4.2,6.1,151,0,988.34,0.0,0.0,0.0,66.7,70.0,68.1
BRAN,20160701T061000,57.6,59.4,78,4.5,6.4,158,0,988.34,0.0,0.0,0.0,66.7,70.0,68.2
BRAN,20160701T061500,57.2,59.2,76,4.4,5.9,146,0,988.25,0.0,0.0,0.0,66.6,70.0,68.2
BRAN,20160701T062000,57.3,59.4,77,4.5,7.3,145,0,988.15,0.0,0.0,0.0,66.4,70.0,68.1
BRAN,20160701T062500,57.5,59.5,77,4.9,8.0,150,0,988.1,0.0,0.0,0.0,66.4,70.0,68.1
BRAN,20160701T063000,58.0,59.7,76,4.5,7.3,150,0,988.01,0.0,0.0,0.0,66.4,69.9,68.2
BRAN,20160701T063500,58.1,59.8,75,4.7,7.6,142,0,987.94,0.0,0.0,0.0,66.4,69.9,68.2
BRAN,20160701T064000,58.1,59.7,75,4.9,8.6,148,0,987.9,0.0,0.0,0.0,66.4,69.8,68.1
BRAN,20160701T064500,58.1,59.7,75,5.1,8.2,144,0,987.87,0.0,0.0,0.0,66.3,69.8,68.2
BRAN,20160701T065000,58.5,59.7,74,4.9,7.4,143,0,987.82,0.0,0.0,0.0,66.2,69.7,68.1
BRAN,20160701T065500,58.3,59.8,73,5.1,7.3,144,0,987.78,0.0,0.0,0.0,66.1,69.8,68.1
BRAN,20160701T070000,58.5,59.7,73,4.5,6.9,142,0,987.7,0.0,0.0,0.0,66.0,69.7,68.2
BRAN,20160701T070500,58.4,59.8,73,4.8,7.5,134,0,987.71,0.0,0.0,0.0,66.0,69.7,68.3
BRAN,20160701T071000,58.4,59.6,72,4.9,8.2,137,0,987.71,0.0,0.0,0.0,66.0,69.7,68.1
BRAN,20160701T071500,58.3,59.4,73,4.8,8.1,137,0,987.71,0.0,0.0,0.0,66.0,69.7,68.1
BRAN,20160701T072000,58.3,59.5,73,5.0,8.5,140,0,987.73,0.0,0.0,0.0,65.9,69.6,68.1
BRAN,20160701T072500,58.4,59.5,72,4.6,7.3,139,0,987.73,0.0,0.0,0.0,65.9,69.6,68.2
BRAN,20160701T073000,58.6,59.5,71,4.5,7.7,137,0,987.67,0.0,0.0,0.0,65.9,69.5,68.1
BRAN,20160701T073500,58.6,59.5,71,4.7,7.1,132,0,987.58,0.0,0.0,0.0,65.8,69.5,68.2
BRAN,20160701T074000,58.8,59.6,71,4.4,6.9,136,0,987.57,0.0,0.0,0.0,65.8,69.5,68.2
BRAN,20160701T074500,58.9,59.6,71,4.3,6.7,136,0,987.6,0.0,0.0,0.0,65.8,69.5,68.1
BRAN,20160701T075000,59.0,59.7,71,4.9,8.3,133,0,987.53,0.0,0.0,0.0,65.8,69.5,68.2
BRAN,20160701T075500,59.2,59.8,71,4.3,6.9,133,0,987.45,0.0,0.0,0.0,65.8,69.5,68.2
BRAN,20160701T080000,59.2,59.9,71,4.1,6.5,137,0,987.44,0.0,0.0,0.0,65.8,69.5,68.3
BRAN,20160701T080500,59.6,60.2,69,5.4,8.0,135,0,987.38,0.0,0.0,0.0,65.8,69.4,68.3
BRAN,20160701T081000,59.6,60.2,69,4.6,7.2,139,0,987.37,0.0,0.0,0.0,65.7,69.4,68.1
BRAN,20160701T081500,59.5,60.2,70,4.7,7.1,141,0,987.33,0.0,0.0,0.0,65.7,69.3,68.2
BRAN,20160701T082000,59.7,60.3,69,4.7,7.7,135,0,987.23,0.0,0.0,0.0,65.7,69.4,68.2
BRAN,20160701T082500,59.8,60.3,68,4.7,9.0,137,0,987.26,0.0,0.0,0.0,65.7,69.3,68.2
BRAN,20160701T083000,59.7,60.3,69,4.8,9.5,138,0,987.26,0.0,0.0,0.0,65.6,69.1,68.2
BRAN,20160701T083500,59.9,60.4,68,5.1,8.8,140,0,987.2,0.0,0.0,0.0,65.6,69.1,68.2
BRAN,20160701T084000,59.9,60.5,68,4.3,6.8,140,0,987.16,0.0,0.0,0.0,65.6,69.1,68.2
BRAN,20160701T084500,60.2,60.7,68,3.6,6.1,139,0,987.14,0.0,0.0,0.0,65.6,69.1,68.2
BRAN,20160701T085000,60.2,60.9,68,4.2,6.2,148,0,987.16,0.0,0.0,0.0,65.6,69.1,68.1
BRAN,20160701T085500,60.2,61.0,68,3.7,6.7,142,0,987.12,0.0,0.0,0.0,65.6,69.1,68.2
BRAN,20160701T090000,60.4,61.2,67,3.5,6.8,141,0,987.07,0.0,0.0,0.0,65.6,69.1,68.2
