station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
BRAN,20160501T000000,56.2,56.2,56,5.1,9.4,149,6,992.99,0.0,0.0,0.0,61.1,54.3,50.8
BRAN,20160501T000500,56.0,56.1,57,5.2,8.4,144,3,992.92,0.0,0.0,0.0,60.8,54.3,50.9
BRAN,20160501T001000,55.9,55.9,58,3.5,8.9,144,2,992.88,0.0,0.0,0.0,60.8,54.3,51.0
BRAN,20160501T001500,55.9,55.9,58,5.7,9.0,148,1,992.78,0.0,0.0,0.0,60.7,54.3,51.0
BRAN,20160501T002000,55.8,55.8,58,6.7,11.3,144,1,992.73,0.0,0.0,0.0,60.4,54.3,51.0
BRAN,20160501T002500,55.6,55.7,58,5.0,10.6,139,0,992.72,0.0,0.0,0.0,60.3,54.3,51.0
BRAN,20160501T003000,55.5,55.5,59,5.5,11.8,141,0,992.79,0.0,0.0,0.0,60.2,54.3,51.0
BRAN,20160501T003500,55.4,55.4,59,5.3,9.7,140,0,992.83,0.0,0.0,0.0,59.9,54.4,51.0
BRAN,20160501T004000,55.3,55.3,59,7.1,14.9,148,0,992.84,0.0,0.0,0.0,59.8,54.4,51.1
BRAN,20160501T004500,55.2,55.3,59,7.2,13.5,143,0,992.76,0.0,0.0,0.0,59.7,54.6,51.1
BRAN,20160501T005000,55.0,55.1,60,5.6,8.9,142,0,992.76,0.0,0.0,0.0,59.7,54.6,51.1
BRAN,20160501T005500,55.0,55.0,59,6.3,12.2,140,0,992.82,0.0,0.0,0.0,59.5,54.7,51.1
BRAN,20160501T010000,54.9,54.9,60,5.0,11.0,143,0,992.92,0.0,0.0,0.0,59.2,54.7,51.1
BRAN,20160501T010500,54.8,54.8,60,6.0,14.2,146,0,992.98,0.0,0.0,0.0,59.0,54.7,51.1
BRAN,20160501T011000,54.7,54.7,61,5.2,9.4,147,0,993.14,0.0,0.0,0.0,59.0,54.7,51.1
BRAN,20160501T011500,54.7,54.7,61,4.2,7.8,149,0,993.25,0.0,0.0,0.0,58.9,54.7,51.1
BRAN,20160501T012000,54.6,54.7,61,4.5,9.6,150,0,993.33,0.0,0.0,0.0,58.8,54.7,51.1
BRAN,20160501T012500,54.6,54.6,60,5.3,8.3,134,0,993.33,0.0,0.0,0.0,58.5,54.7,51.1
